,imdb_id,imdb_metascore,title
19325,tt1441940,53.0,Broken
19333,tt2297164,n/a,Doomsday Book
19334,tt1547234,66.0,Premium Rush
19339,tt1462769,47.0,The Odd Life of Timothy Green
19340,tt1212450,58.0,Lawless
19342,tt1714203,24.0,Piranha 3DD
19344,tt1603257,34.0,ATM
19346,tt2077851,71.0,Sleepwalk with Me
19353,tt2125608,79.0,Searching for Sugar Man
19354,tt0431021,45.0,The Possession
19355,tt1975249,n/a,6 Bullets
19356,tt1907779,n/a,The Dinosaur Project
19358,tt2067003,52.0,The Manzanar Fishing Club
19359,tt1433822,18.0,The Apparition
19376,tt1920849,53.0,Bachelorette
19377,tt1840417,37.0,The Words
19378,tt1729226,70.0,Teddy Bear
19384,tt1981677,66.0,Pitch Perfect
19385,tt1366365,22.0,The Cold Light of Day
19386,tt2063666,62.0,Hello I Must Be Going
19388,tt1368440,20.0,Branded
19394,tt1276104,84.0,Looper
19395,tt1971352,68.0,Compliance
19396,tt2395459,n/a,Thy Womb
19397,tt1232200,31.0,That's My Boy
19408,tt1990314,67.0,Robot & Frank
19409,tt1774438,n/a,The Punk Syndrome
19411,tt1845773,81.0,Ai Weiwei: Never Sorry
19416,tt1393742,41.0,Jesus Henry Christ
19418,tt1855325,39.0,Resident Evil: Retribution
19419,tt2083383,58.0,Trouble with the Curve
19421,tt1680045,43.0,360
19427,tt2112868,82.0,Under African Skies
19428,tt1710417,49.0,Lola Versus
19429,tt1560747,86.0,The Master
19432,tt1343727,60.0,Dredd
19435,tt1764183,73.0,Arbitrage
19436,tt1758575,48.0,Blue Like Jazz
19440,tt2125490,68.0,Detropia
19442,tt2137916,n/a,The Chemical Brothers: Don't Think
19453,tt2005164,n/a,Breathless
19454,tt1753521,n/a,Blood Money
19455,tt1855199,68.0,End of Watch
19457,tt2105044,55.0,V/H/S
19460,tt1659337,67.0,The Perks of Being a Wallflower
19461,tt2106476,77.0,The Hunt
19462,tt2076220,84.0,Holy Motors
19463,tt2343601,73.0,Knuckleball!
19467,tt1753722,n/a,Two Rabbits
19468,tt1876451,54.0,Sparkle
19471,tt1748179,36.0,Red Lights
19473,tt1397280,45.0,Taken 2
19474,tt1496422,45.0,The Paperboy
19476,tt2124908,72.0,Shut Up and Play the Hits
19485,tt1864557,n/a,Road North
19486,tt1276419,73.0,A Royal Affair
19487,tt1582507,31.0,House at the End of the Street
19488,tt2098627,n/a,Attack of the 50 Foot Cheerleader
19490,tt2043757,n/a,2-Headed Shark Attack
19492,tt1695409,n/a,The Newest Pledge
19495,tt2247692,28.0,2016: Obama's America
19504,tt1658837,52.0,The Tall Man
19505,tt1650048,73.0,Laurence Anyways
19506,tt1839654,46.0,The Magic of Belle Isle
19509,tt1592873,n/a,LOL
19512,tt1673697,67.0,The Sapphires
19514,tt2062996,66.0,Something from Nothing: The Art of Rap
19518,tt2053425,73.0,Rust and Bone
19525,tt2308773,n/a,Ishaqzaade
19527,tt2107648,50.0,Here Comes the Devil
19528,tt1988781,n/a,7 Below
19529,tt1613750,62.0,Kon-Tiki
19530,tt2215719,57.0,Katy Perry: Part of Me
19552,tt1918727,62.0,California Solo
19554,tt2190421,n/a,The Marshal of Finland
19555,tt1183919,82.0,Marley
19556,tt1142977,74.0,Frankenweenie
19560,tt2142889,n/a,When Heroes Lie
19561,tt1922777,53.0,Sinister
19569,tt0837562,47.0,Hotel Transylvania
19571,tt2014338,82.0,Side by Side
19578,tt1995304,54.0,Fat Kid Rules The World
19590,tt1024648,86.0,Argo
19591,tt1931533,66.0,Seven Psychopaths
19592,tt1907731,51.0,Nobody Walks
19594,tt1985017,26.0,Atlas Shrugged Part II
19595,tt1760967,n/a,Ill Manors
19596,tt1872818,55.0,Liberal Arts
19602,tt2151543,n/a,Arachnoquake
19604,tt1753813,67.0,"Farewell, My Queen"
19606,tt2125653,77.0,The House I Live In
19607,tt2130321,80.0,West of Memphis
19609,tt1867101,n/a,Thermae Romae
19620,tt1899324,n/a,The Letter
19634,tt2124803,86.0,How to Survive a Plague
19635,tt1649444,45.0,[REC]³ Genesis
19637,tt1954470,89.0,Gangs of Wasseypur
19638,tt1588886,n/a,Greystone Park
19640,tt1817676,45.0,Girl in Progress
19641,tt1597522,n/a,Astérix and Obélix: God Save Britannia
19644,tt2147134,83.0,56 Up
19649,tt2177843,66.0,We Are Legion: The Story of the Hacktivists
19650,tt2050633,n/a,The Barrens
19651,tt1059836,n/a,Transit
19653,tt2109184,40.0,Paranormal Activity 4
19654,tt2209386,n/a,You Are God
19657,tt1981080,52.0,Tai Chi Zero
19660,tt0835418,30.0,The Babymakers
19666,tt1772271,51.0,"3, 2, 1... Frankie Go Boom"
19667,tt1712170,30.0,Alex Cross
19669,tt1371111,55.0,Cloud Atlas
19677,tt2132485,n/a,The Girl
19678,tt2113090,76.0,This Ain’t California
19679,tt2104994,n/a,Steve Jobs: The Lost Interview
19681,tt0938330,16.0,Silent Hill: Revelation 3D
19688,tt2036408,n/a,Men Do what Men Can
19696,tt1638353,64.0,The Patience Stone
19698,tt1629757,45.0,Chasing Mavericks
19699,tt1486616,45.0,Craigslist Joe
19700,tt1648179,40.0,Here Comes the Boom
19706,tt1655416,42.0,Mental
19707,tt1764234,64.0,Killing Them Softly
19708,tt1966604,77.0,The Imposter
19709,tt1606829,69.0,The Other Dream Team
19710,tt1866249,79.0,The Sessions
19719,tt2092011,80.0,What Richard Did
19722,tt2063781,71.0,Smashed
19726,tt1772341,72.0,Wreck-It Ralph
19731,tt1045658,81.0,Silver Linings Playbook
19732,tt1907668,76.0,Flight
19734,tt1781769,63.0,Anna Karenina
19735,tt0454876,79.0,Life of Pi
19739,tt1258972,51.0,The Man with the Iron Fists
19742,tt1984153,n/a,Excision
19743,tt2073016,63.0,The Other Son
19744,tt1438173,n/a,Bait
19745,tt0829176,n/a,Gallowwalkers
19749,tt1870529,42.0,Won't Back Down
19750,tt1713476,65.0,The Bay
19752,tt1556243,n/a,The Hypnotist
19753,tt2172071,n/a,Student of the Year
19757,tt1433207,56.0,The Details
19758,tt0850677,45.0,Jack & Diane
19759,tt1226240,67.0,A Late Quartet
19771,tt1656186,43.0,Stolen
19772,tt1602620,94.0,Amour
19773,tt1529331,n/a,Something's Gonna Live
19775,tt1800266,77.0,Brooklyn Castle
19784,tt1362058,52.0,Cockneys vs Zombies
19785,tt2124074,50.0,28 Hotel Rooms
19786,tt1641975,60.0,Citadel
19787,tt2071441,59.0,Dangerous Liaisons
19789,tt1781896,n/a,The Scorpion King 3: Battle for Redemption
19791,tt1942884,73.0,Indie Game: The Movie
19792,tt2313197,n/a,"Batman: The Dark Knight Returns, Part 1"
19793,tt1951166,56.0,Capital
19799,tt0443272,86.0,Lincoln
19800,tt1493157,30.0,Nature Calls
19806,tt1545106,57.0,Vamps
19808,tt2145540,n/a,The Naughty Room
19811,tt2120152,75.0,The Invisible War
19812,tt2283748,n/a,OMG: Oh My God!
19814,tt1673434,52.0,The Twilight Saga: Breaking Dawn - Part 2
19815,tt1884414,59.0,Shakespeare High
19822,tt1845849,67.0,Price Check
19823,tt1234719,31.0,Red Dawn
19825,tt1446192,57.0,Rise of the Guardians
19835,tt2006040,31.0,A Fantastic Fear of Everything
19839,tt1986953,52.0,Storage 24
19841,tt1667310,52.0,Deadfall
19858,tt1531901,66.0,Byzantium
19859,tt1093355,n/a,Buzzkill
19861,tt2262308,n/a,Halo 4: Forward Unto Dawn
19862,tt1800741,43.0,Step Up Revolution
19872,tt1959409,n/a,Imaginaerum
19885,tt1870425,n/a,Mac & Devin Go to High School
19900,tt2209300,62.0,Aftermath
19901,tt2388725,n/a,Paperman
19916,tt1928330,n/a,Bad Ass
19918,tt2281069,n/a,A Christmas Story 2
19927,tt2062645,n/a,Made in Mexico
19928,tt0975645,55.0,Hitchcock
19929,tt2177511,77.0,Caesar Must Die
19946,tt1714205,n/a,Purge
19960,tt1737122,67.0,Carol Channing: Larger Than Life
19966,tt2178941,86.0,Barbara
19967,tt1979172,45.0,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman
19971,tt0903624,58.0,The Hobbit: An Unexpected Journey
19979,tt2331880,62.0,The Fitzgerald Family Christmas
19980,tt1477855,55.0,Hyde Park on Hudson
19981,tt1132449,38.0,Lay the Favorite
19984,tt1954352,42.0,Crooked Arrows
19993,tt1986204,19.0,"After Fall, Winter"
20000,tt1934269,66.0,Yossi
20006,tt2082197,n/a,Barfi
20008,tt1790885,95.0,Zero Dark Thirty
20009,tt2190367,77.0,Neighboring Sounds
20010,tt2253947,81.0,Consuming Spirits
20011,tt1579361,75.0,Chasing Ice
20012,tt2099556,55.0,Antiviral
20017,tt1323044,n/a,Freeloaders
20021,tt1925431,n/a,Fire with Fire
20025,tt1943747,53.0,Let Fury Have the Hour
20029,tt1901040,58.0,Wrong
20030,tt2125698,n/a,Young & Wild
20033,tt1989475,n/a,Chained
20037,tt2112293,46.0,The Comedy
20042,tt1540128,27.0,Playing for Keeps
20047,tt1694020,50.0,The Guilt Trip
20049,tt1965065,54.0,Save the Date
20050,tt0790724,50.0,Jack Reacher
20051,tt1853728,81.0,Django Unchained
20052,tt1758830,59.0,This Is 40
20059,tt1792647,51.0,Cirque du Soleil: Worlds Away
20060,tt1649419,73.0,The Impossible
20062,tt1707386,63.0,Les Misérables
20064,tt1863323,n/a,Mamitas
20066,tt1791614,41.0,Struck by Lightning
20067,tt2087878,n/a,Minecraft: The Story of Mojang
20072,tt1230215,65.0,Not Fade Away
20073,tt1441951,64.0,Quartet
20074,tt2347497,53.0,Silent Night
20090,tt1999995,20.0,Would You Rather
20091,tt1865425,60.0,Kumaré
20095,tt2119474,n/a,Maximum Conviction
20105,tt2072141,n/a,Kevin Smith: Burn in Hell
20108,tt2208144,n/a,3 Zimmer/Küche/Bad
20121,tt1047540,36.0,Parental Guidance
20122,tt2343713,52.0,Sexy Baby
20124,tt1783732,53.0,John Dies at the End
20130,tt1998399,n/a,Sun Kissed
20132,tt2380247,79.0,The Central Park Five
20133,tt1748227,38.0,The Collection
20135,tt1811315,n/a,FDR: American Badass!
20138,tt2129930,78.0,Booker's Place: A Mississippi Story
20144,tt1754853,45.0,Waiting for Lightning
20150,tt1678051,19.0,Soldiers of Fortune
20151,tt1979319,n/a,Rurouni Kenshin
20153,tt1757746,n/a,Extracted
20155,tt2294729,35.0,Mansome
20163,tt2091473,55.0,Promised Land
20165,tt1821427,n/a,Offender
20177,tt0857190,48.0,The Sweeney
20178,tt2181931,n/a,English Vinglish
20185,tt1946289,n/a,The Man Who Laughs
20186,tt1877893,17.0,Excuse Me for Living
20190,tt2085002,n/a,Eat Sleep Die
20193,tt2083379,31.0,A Dark Truth
20197,tt1921070,52.0,Pusher
20205,tt1853555,37.0,Ex-Girlfriends
20207,tt2112131,n/a,Dabangg 2
20212,tt1381404,57.0,The Company You Keep
20214,tt1867093,37.0,The Samaritan
20216,tt1491044,60.0,The Iceman
20221,tt2396224,90.0,It's Such a Beautiful Day
20227,tt2332881,n/a,Somewhere in Palilula
20230,tt1618399,84.0,The Waiting Room
20231,tt1931388,78.0,Beware of Mr. Baker
20234,tt2258281,79.0,Beyond the Hills
20241,tt2062969,81.0,Sister
20242,tt2111478,73.0,Mea Maxima Culpa: Silence in the House of God
20243,tt2366308,n/a,Everything or Nothing
20245,tt1762248,63.0,Codependent Lesbian Space Alien Seeks Same
20253,tt2004262,n/a,Jesse Stone: Benefit of the Doubt
20254,tt2053352,69.0,Diana Vreeland: The Eye Has to Travel
20259,tt2150332,64.0,Renoir
20266,tt1835920,n/a,Careless Love
20269,tt1418712,n/a,Outpost: Black Sun
20276,tt2082221,n/a,Nameless Gangster
20277,tt2115295,69.0,Ginger & Rosa
20279,tt2073029,74.0,Marina Abramović: The Artist Is Present
20281,tt1770734,71.0,Shadow Dancer
20282,tt2112287,n/a,Thale
20290,tt2120779,70.0,Jason Becker: Not Dead Yet
20292,tt2011953,79.0,Keep the Lights On
20293,tt2040281,72.0,Beauty Is Embarrassing
20295,tt2370140,n/a,Crossfire Hurricane
20296,tt1211890,75.0,Middle of Nowhere
20302,tt1989593,48.0,Red Hook Summer
20307,tt1911553,43.0,Le Chef
20309,tt2066922,n/a,Tale of a Forest
20321,tt1376422,64.0,Jean Gentil
20323,tt2152198,71.0,The Pervert's Guide to Ideology
20325,tt1702016,48.0,We the Party
20332,tt1667130,67.0,The Green Wave
20333,tt2023690,69.0,Sightseers
20338,tt1291547,n/a,After Porn Ends
20342,tt1919017,70.0,Portrait of Wally
20343,tt2035630,74.0,Starlet
20344,tt2070768,n/a,Palme
20345,tt2507488,n/a,Poor Us: An Animated History of Poverty
20347,tt2274356,n/a,Jim Jefferies: Fully Functional
20353,tt2113113,55.0,"Wild Horse, Wild Ride"
20354,tt1913030,n/a,God Save My Shoes
20355,tt1853643,36.0,Why Stop Now?
20361,tt1670995,n/a,Pretty Sweet
20368,tt2106671,n/a,Beyond the Hill
20369,tt2245049,n/a,Modest Reception
20373,tt1854513,82.0,Blancanieves
20375,tt2153963,78.0,Tabu
20376,tt2239400,n/a,Head Games
20378,tt1885335,75.0,Ballplayer
20383,tt1374992,45.0,Upside Down
20384,tt2081437,n/a,The Liability
20390,tt1836944,33.0,The Baytown Outlaws
20393,tt2008562,n/a,Le grand soir
20400,tt2059255,81.0,No
20402,tt1937264,n/a,Now Is Good
20406,tt2088714,80.0,Call Me Kuchu
20411,tt1714866,56.0,Midnight's Children
20420,tt1753496,n/a,Resident Evil: Damnation
20427,tt2309788,91.0,The Gatekeepers
20428,tt2044729,28.0,A Glimpse Inside the Mind of Charles Swan III
20429,tt1996310,76.0,Lore
20431,tt2400660,n/a,The Rumble in the Air: Conditioned Auditorium
20439,tt1424310,29.0,Chinese Zodiac
20441,tt1047011,57.0,Song for Marion
20454,tt1820488,84.0,War Witch
20455,tt2258685,77.0,The World Before Her
20460,tt2446192,n/a,Bronies: The Extremely Unexpected Adult Fans of My Little Pony
20462,tt2375605,90.0,The Act of Killing
20470,tt1659343,58.0,Universal Soldier: Day of Reckoning
20471,tt2085910,80.0,Room 237
20476,tt2519480,n/a,Benji
20490,tt1756511,74.0,Fake It So Real
20494,tt1949548,n/a,Heroine
20495,tt2085930,n/a,Starship Troopers: Invasion
20497,tt2076850,n/a,Escape
20510,tt1961192,n/a,Marie Kroyer
20511,tt1954701,63.0,A Coffee in Berlin
20533,tt2258858,81.0,Wadjda
20558,tt1921111,n/a,The Child
20566,tt2070776,58.0,Populaire
20571,tt2103264,48.0,Emperor
20573,tt1127883,54.0,The Girl
20576,tt2332522,81.0,Leviathan
20577,tt1781784,82.0,Burn
20586,tt1900908,54.0,Clip
20587,tt2079512,73.0,Herman's House
20589,tt1785277,n/a,A Thousand Cuts
20591,tt2008633,n/a,Radio Rebel
20595,tt1790869,50.0,In Their Skin
20602,tt2070597,45.0,Shanghai Calling
20605,tt2363439,n/a,The Frozen
20611,tt2073077,n/a,Shining Night: A Portrait of Composer Morten Lauridsen
20615,tt2088919,n/a,The Atomic States Of America
20616,tt1804607,n/a,Miss Blue Jeans
20624,tt2281267,87.0,Gregory Crewdson: Brief Encounters
20633,tt2076897,71.0,My Brother the Devil
20634,tt1763303,55.0,The First Time
20649,tt1977941,n/a,The Cottage
20651,tt2279313,n/a,The Brussels Business
20657,tt1780983,20.0,Assassin's Bullet
20658,tt1964624,72.0,In the House
20659,tt1484521,20.0,30 Beats
20660,tt2072263,n/a,The King Is Dead!
20664,tt1876277,n/a,Into the White
20665,tt1935902,43.0,The Brass Teapot
20669,tt1531914,n/a,Smitty
20674,tt1792643,n/a,Two Little Boys
20684,tt2316787,n/a,Kuningas Litmanen
20690,tt1876360,76.0,Night Across the Street
20692,tt2118702,75.0,Patience (After Sebald)
20704,tt2220642,65.0,Bad 25
20707,tt2357453,n/a,Underground: The Julian Assange Story
20709,tt2078523,n/a,009 Re: Cyborg
20710,tt1891974,n/a,Ace Attorney
20727,tt2112210,n/a,My Awkward Sexual Adventure
20728,tt1986843,n/a,Fly Me to the Moon
20730,tt2006810,n/a,Papadopoulos & Sons
20734,tt1980218,n/a,Putzel
20741,tt2085741,n/a,About Face: Supermodels Then and Now
20747,tt2221784,66.0,Shepard & Dark
20751,tt2130142,n/a,Nazis at the Center of the Earth
20752,tt1709122,n/a,The Fourth State
20755,tt1507563,23.0,Dark Tide
20757,tt2129928,66.0,Bones Brigade: An Autobiography
20767,tt2209400,n/a,E Aí... Comeu?
20772,tt2320029,n/a,Seeking Asian Female
20773,tt1854236,60.0,Love Is All You Need
20774,tt2088754,79.0,Downeast
20779,tt2140203,71.0,Wolf Children
20784,tt1433811,64.0,Disconnect
20793,tt1843287,76.0,Like Someone in Love
20798,tt2073128,48.0,To the Arctic
20801,tt1651323,n/a,Breaking Wind
20810,tt1977895,80.0,Resolution
20811,tt1525366,62.0,Grabbers
20812,tt1645155,34.0,Erased
20815,tt2027128,n/a,Justice League: Doom
20828,tt2378465,n/a,Sofia's Last Ambulance
20864,tt1159922,49.0,Cheerful Weather for the Wedding
20865,tt1272886,n/a,Small Apartments
20879,tt2114490,n/a,The Woman Who Wasn't There
20881,tt2084977,n/a,The Scapegoat
20883,tt2323551,n/a,Hungry for Change
20895,tt1945062,33.0,About Cherry
20896,tt1606339,n/a,Sushi Girl
20920,tt1637612,57.0,An Affair of the Heart
20926,tt2605244,n/a,Andrew Dice Clay: Indestructible
20928,tt1828972,n/a,Foreverland
20929,tt1684925,60.0,Wish You Were Here
20931,tt2312602,42.0,Reincarnated
20938,tt2242712,n/a,The Flaying
20943,tt1414404,n/a,King of Katoren
20951,tt1959438,48.0,Kiss of the Damned
20952,tt2366450,91.0,Stories We Tell
20964,tt1890391,n/a,The Dead Man and Being Happy
20965,tt1784589,n/a,Players
20988,tt2024519,70.0,The Broken Circle Breakdown
20989,tt2332523,n/a,After School Midnighters
20991,tt2204379,n/a,The Devil's Carnival
20993,tt1731697,57.0,The Lords of Salem
20996,tt1789724,n/a,Cell Count
21009,tt1780762,39.0,Aftershock
21016,tt2125500,n/a,The Last Elvis
21021,tt1341718,54.0,Fairhaven
21027,tt1155588,n/a,A Dangerous Place
21033,tt2061712,n/a,Interview with a Hitman
21037,tt1446673,47.0,All In: The Poker Movie
21050,tt1857842,n/a,Redd Inc.
21053,tt1833844,80.0,Berberian Sound Studio
21055,tt1772270,n/a,Foxfire
21059,tt2341664,44.0,Come Out and Play
21060,tt2112129,n/a,Just Like Brothers
21061,tt1937149,n/a,The Body
21063,tt2094064,78.0,Much Ado About Nothing
21064,tt2066176,60.0,Any Day Now
21072,tt2064849,n/a,"London, Paris, New York"
21074,tt2073086,72.0,Still Mine
21075,tt1674773,69.0,Hannah Arendt
21077,tt2310157,79.0,Birders: The Central Park Effect
21078,tt2148554,n/a,41
21086,tt2147484,n/a,Speed - In Search of Lost Time
21095,tt2224075,n/a,Beverly Hills Chihuahua 3 - Viva La Fiesta!
21102,tt2146688,n/a,Donos de Portugal
21104,tt0865561,31.0,6 Month Rule
21114,tt1734433,63.0,Eden
21116,tt1736049,68.0,A Place at the Table
21119,tt2103217,47.0,Maniac
21120,tt1935065,n/a,Not Suitable For Children
21121,tt2056740,n/a,The Lesser Blessed
21126,tt1822302,51.0,Sassy Pants
21136,tt1758610,n/a,Unconditional
21143,tt2091398,70.0,The Revisionaries
21148,tt1959332,46.0,American Mary
21149,tt2375255,n/a,Liz & Dick
21155,tt2273321,n/a,Jim Gaffigan: Mr. Universe
21164,tt2147365,n/a,Keith Lemon: The Film
21166,tt2113822,41.0,Back to 1942
21176,tt1872880,n/a,Happiness Never Comes Alone
21181,tt2106420,n/a,Flicker
21189,tt2330866,75.0,The Thieves
21192,tt1829012,53.0,Passion
21197,tt1977739,n/a,Call Girl
21199,tt1276962,69.0,How to Make Money Selling Drugs
21208,tt1877797,n/a,The Knot
21220,tt1932718,54.0,Thanks for Sharing
21224,tt2179121,66.0,What's in a Name
21226,tt2216240,82.0,A Hijacking
21232,tt2094155,76.0,Dead Man's Burden
21243,tt2205697,49.0,Stuck in Love
21260,tt2296404,39.0,Tai Chi Hero
21270,tt1918886,n/a,Joker
21289,tt1709652,n/a,Dragon Age: Dawn of the Seeker
21297,tt1584146,n/a,Sol
21307,tt2180277,n/a,90 Minutes
21311,tt2272350,n/a,The Battery
21320,tt1820400,n/a,Black & White & Sex
21329,tt2053423,n/a,Revenge for Jolly!
21331,tt1876261,n/a,Bigfoot
21339,tt1999243,n/a,Rafa
21344,tt2459022,55.0,Lost in Thailand
21348,tt1730687,41.0,Darling Companion
21354,tt2085888,71.0,Only the Young
21367,tt2077747,51.0,"Love, Marilyn"
21376,tt1625350,n/a,Vares - The Path Of The Righteous Men
21386,tt0787442,74.0,The Attack
21393,tt2557848,n/a,Jay and Silent Bob Go Down Under
21409,tt1244658,n/a,Burning Bright
21413,tt2165735,86.0,Drug War
21427,tt1887785,n/a,The Legend of Kaspar Hauser
21443,tt1671513,n/a,Four Horsemen
21452,tt1864253,n/a,Alias Ruby Blade
21454,tt2268732,84.0,Museum Hours
21457,tt1542485,n/a,Sunset Strip
21468,tt2219514,79.0,Fill the Void
21469,tt1838722,n/a,Truth or Dare
21470,tt1543807,n/a,Shadows of Liberty
21471,tt1906347,n/a,Looking for Hortense
21473,tt1581845,67.0,Somewhere Between
21493,tt2214913,n/a,Confine
21500,tt2185178,n/a,So It Goes
21504,tt2302334,n/a,Queen of Montreuil
21505,tt1890375,n/a,Crawlspace
21511,tt1555093,n/a,The Seasoning House
21534,tt2546038,n/a,Maria Bamford: The Special Special Special!
21539,tt1790834,63.0,Simon Killer
21540,tt1852770,25.0,Dracula 3D
21545,tt1655413,n/a,The Suicide Shop
21569,tt2151988,53.0,"High Tech, Low Life"
21570,tt2256858,n/a,Killjoy Goes To Hell
21572,tt2369497,42.0,Three Worlds
21599,tt2117946,68.0,Ping Pong
21600,tt1840911,n/a,Angels of Sex
21603,tt2245195,67.0,The History of Future Folk
21606,tt2330322,n/a,The Conspiracy
